name,age,income,credit_score,loan_amount,employment_type,loan_status,city
Rohan,51,51833,769,306124,Salaried,Rejected,Delhi
Kabir,55,106347,837,417944,Self-Employed,Rejected,Pune
Karan,43,148687,682,379200,Self-Employed,Rejected,Mumbai
Zoya,66,109746,841,351880,Salaried,Rejected,Chennai
Ananya,60,141501,829,776200,Self-Employed,Rejected,Delhi
Neha,51,114880,741,606827,Self-Employed,Rejected,Chennai
Sara,60,154770,890,627061,Business,Rejected,Mumbai
Fatima,43,72231,728,395378,Salaried,Rejected,Kolkata
Neha,37,151484,888,306371,Salaried,Rejected,Chennai
Riya,33,144745,798,785641,Salaried,Approved,Pune
Priya,39,90623,773,186750,Business,Approved,Hyderabad
Priya,57,92881,821,154594,Business,Rejected,Mumbai
Rahul,52,103294,641,53897,Salaried,Rejected,Kolkata
Riya,48,123087,695,745193,Self-Employed,Rejected,Hyderabad
Aditya,42,143586,710,615516,Business,Rejected,Chennai
Neha,57,150650,556,731320,Self-Employed,Approved,Hyderabad
Arjun,64,133055,704,330056,Self-Employed,Rejected,Hyderabad
Sara,59,110230,682,607372,Self-Employed,Approved,Bangalore
Arjun,31,115984,883,722029,Business,Rejected,Delhi
Zoya,27,26449,825,75476,Salaried,Approved,Mumbai
Priya,59,108387,851,316600,Salaried,Approved,Ahmedabad
Ananya,43,84810,872,816615,Business,Rejected,Ahmedabad
Fatima,43,135295,552,658954,Business,Rejected,Kolkata
Neha,27,135658,515,575018,Salaried,Approved,Pune
Zoya,33,70803,721,443321,Salaried,Approved,Hyderabad
Karan,56,93364,872,164745,Salaried,Rejected,Delhi
Rahul,51,164790,551,7916,Business,Rejected,Kolkata
Karan,66,85607,820,719001,Salaried,Approved,Hyderabad
Ananya,52,74618,685,485806,Self-Employed,Approved,Kolkata
Riya,48,107096,640,164756,Salaried,Approved,Pune
Neha,62,159049,652,788572,Business,Approved,Delhi
Kabir,59,118703,569,497278,Self-Employed,Rejected,Kolkata
Imran,40,142180,890,406239,Self-Employed,Rejected,Pune
Riya,64,33316,498,68269,Self-Employed,Approved,Bangalore
Priya,63,145124,853,893785,Self-Employed,Rejected,Chennai
Fatima,54,50902,657,481003,Salaried,Rejected,Mumbai
Arjun,60,136820,829,219810,Business,Approved,Kolkata
Zoya,64,90412,888,550399,Business,Rejected,Bangalore
Aman,43,136010,854,379372,Self-Employed,Rejected,Mumbai
Aman,53,82709,609,252211,Salaried,Rejected,Pune
Fatima,26,133764,606,127270,Self-Employed,Approved,Pune
Aman,60,120949,642,396019,Business,Rejected,Mumbai
Arjun,42,56639,681,912812,Business,Rejected,Delhi
Aisha,61,99587,810,270194,Self-Employed,Approved,Bangalore
Rohan,50,116081,769,625818,Self-Employed,Rejected,Mumbai
Zoya,66,88092,783,737966,Business,Approved,Kolkata
Priya,65,154171,659,561979,Self-Employed,Approved,Delhi
Rahul,70,79018,830,486559,Business,Approved,Hyderabad
Kabir,41,135897,708,257192,Salaried,Rejected,Chennai
Aman,46,98001,566,495729,Salaried,Rejected,Ahmedabad
Arjun,40,142101,858,250146,Self-Employed,Rejected,Delhi
Aisha,46,86443,835,500045,Salaried,Approved,Mumbai
Fatima,47,130742,738,22588,Self-Employed,Approved,Mumbai
Riya,56,136815,755,532073,Self-Employed,Rejected,Bangalore
Kabir,46,93802,899,167427,Salaried,Approved,Chennai
Arjun,33,72505,686,816479,Business,Rejected,Mumbai
Zoya,63,156712,832,856883,Salaried,Approved,Hyderabad
Ananya,23,132338,825,765104,Salaried,Rejected,Delhi
Kabir,52,127657,561,403884,Salaried,Rejected,Ahmedabad
Karan,63,154602,806,889073,Self-Employed,Approved,Hyderabad
Zoya,25,43534,644,743239,Salaried,Rejected,Bangalore
Rohan,49,120205,752,89010,Self-Employed,Rejected,Chennai
Sara,58,88790,681,333918,Self-Employed,Approved,Chennai
Aditya,69,88967,832,286015,Self-Employed,Approved,Delhi
Rohan,68,132825,559,-21243,Self-Employed,Approved,Ahmedabad
Arjun,29,106514,809,867252,Self-Employed,Rejected,Ahmedabad
Aditya,60,106282,772,631299,Salaried,Approved,Bangalore
Kabir,56,152761,794,449105,Business,Approved,Mumbai
Ananya,55,113296,666,557925,Salaried,Approved,Pune
Ananya,66,143575,694,499244,Salaried,Rejected,Bangalore
Fatima,66,40477,715,692846,Salaried,Rejected,Kolkata
Kabir,66,115557,750,59730,Self-Employed,Rejected,Pune
Rahul,61,79444,567,97116,Self-Employed,Approved,Pune
Kabir,62,143110,857,804639,Salaried,Rejected,Chennai
Fatima,61,140188,548,427498,Self-Employed,Approved,Delhi
Arjun,54,64407,676,496388,Salaried,Rejected,Kolkata
Ananya,26,58669,890,614937,Business,Approved,Mumbai
Zoya,63,112363,849,184551,Salaried,Approved,Mumbai
Arjun,31,142051,789,252928,Self-Employed,Rejected,Mumbai
Neha,31,158058,711,570614,Business,Rejected,Kolkata
Karan,33,147134,892,165550,Salaried,Approved,Ahmedabad
Aisha,40,146076,893,878627,Business,Approved,Ahmedabad
Neha,34,102172,588,615578,Business,Rejected,Ahmedabad
Karan,56,105149,889,58344,Self-Employed,Rejected,Mumbai
Imran,51,160035,763,273300,Salaried,Rejected,Mumbai
Zoya,29,93107,824,672743,Salaried,Approved,Pune
Kabir,47,142850,545,8252,Salaried,Approved,Kolkata
Priya,61,108811,599,957040,Self-Employed,Rejected,Pune
Rahul,32,130679,699,260580,Self-Employed,Rejected,Delhi
Ananya,43,88795,806,828405,Salaried,Rejected,Ahmedabad
Priya,58,82823,873,476435,Self-Employed,Rejected,Bangalore
Ananya,67,163238,855,342882,Business,Rejected,Pune
Riya,24,114682,638,856819,Self-Employed,Approved,Hyderabad
Imran,49,49228,671,633618,Self-Employed,Rejected,Hyderabad
Aditya,19,146770,666,932184,Self-Employed,Approved,Mumbai
Neha,21,96947,843,514306,Business,Approved,Bangalore
Sara,68,55895,546,435014,Self-Employed,Rejected,Chennai
Aman,46,117784,788,979196,Business,Approved,Pune
Aditya,50,123276,556,971445,Self-Employed,Approved,Pune
Riya,57,83506,666,756622,Self-Employed,Approved,Mumbai
Arjun,56,144491,697,60676,Self-Employed,Approved,Mumbai
Imran,56,149242,694,418965,Salaried,Approved,Bangalore
Arjun,50,77525,652,303006,Salaried,Rejected,Hyderabad
Fatima,63,115719,853,137860,Self-Employed,Approved,Bangalore
Fatima,67,144667,614,925699,Salaried,Approved,Delhi
Fatima,28,165028,713,670073,Self-Employed,Rejected,Mumbai
Priya,65,143224,547,242964,Business,Rejected,Kolkata
Aisha,29,152809,719,544899,Salaried,Approved,Kolkata
Karan,64,147470,786,616616,Salaried,Approved,Kolkata
Rohan,43,30997,751,242039,Salaried,Approved,Mumbai
Fatima,43,135218,550,302623,Self-Employed,Approved,Chennai
Neha,65,140793,747,655121,Business,Rejected,Mumbai
Rahul,59,110998,550,65050,Salaried,Rejected,Mumbai
Karan,54,86432,871,224785,Salaried,Approved,Chennai
Aditya,67,109312,611,764725,Business,Approved,Mumbai
Rahul,50,132209,704,53368,Self-Employed,Approved,Delhi
Kabir,60,130283,889,266054,Salaried,Approved,Pune
Rohan,66,138194,804,433460,Self-Employed,Approved,Mumbai
Kabir,69,131016,593,428701,Self-Employed,Rejected,Pune
Karan,61,117399,854,335208,Business,Approved,Hyderabad
Kabir,66,141864,633,398785,Self-Employed,Approved,Kolkata
Priya,41,146606,874,311423,Business,Approved,Ahmedabad
Priya,56,120228,796,152943,Self-Employed,Rejected,Hyderabad
Priya,59,83859,698,425897,Salaried,Approved,Kolkata
Rahul,43,53829,760,306630,Self-Employed,Rejected,Chennai
Aditya,61,73135,732,891791,Business,Approved,Kolkata
Neha,34,48625,806,453616,Self-Employed,Rejected,Ahmedabad
Aditya,30,90464,857,323619,Self-Employed,Rejected,Mumbai
Zoya,68,82807,578,107022,Self-Employed,Approved,Delhi
Fatima,65,141848,556,433467,Salaried,Approved,Mumbai
Aditya,42,136979,634,489702,Salaried,Approved,Pune
Ananya,61,79657,873,411858,Business,Approved,Ahmedabad
Zoya,44,101987,884,75560,Self-Employed,Rejected,Mumbai
Karan,31,134260,540,868662,Business,Approved,Delhi
Imran,49,63083,820,831574,Business,Rejected,Hyderabad
Aditya,43,143591,773,433149,Salaried,Approved,Bangalore
Rahul,53,143552,818,462180,Self-Employed,Approved,Pune
Karan,56,76649,764,419917,Self-Employed,Approved,Chennai
Aditya,59,103717,505,674217,Salaried,Rejected,Ahmedabad
Riya,61,73442,459,817476,Business,Rejected,Pune
Arjun,50,155730,789,483903,Business,Rejected,Hyderabad
Rahul,22,141968,510,842378,Business,Approved,Bangalore
Priya,40,161496,723,361527,Self-Employed,Rejected,Mumbai
Priya,50,160845,684,769372,Salaried,Rejected,Delhi
Fatima,38,99340,834,551691,Business,Approved,Hyderabad
Rahul,48,90060,812,50050,Business,Rejected,Delhi
Rohan,61,85652,782,361142,Business,Approved,Bangalore
Aman,47,90883,632,685920,Business,Rejected,Bangalore
Fatima,65,57279,846,676138,Business,Approved,Kolkata
Fatima,59,66076,731,136633,Business,Rejected,Hyderabad
Karan,56,74998,811,637227,Salaried,Approved,Kolkata
Aditya,41,107044,501,519003,Self-Employed,Rejected,Ahmedabad
Sara,65,133469,794,197790,Business,Approved,Mumbai
Ananya,50,128856,719,473002,Self-Employed,Approved,Delhi
Aisha,55,75594,588,91953,Salaried,Rejected,Hyderabad
Karan,55,137347,659,773406,Salaried,Approved,Delhi
Imran,65,83173,711,664973,Business,Rejected,Bangalore
Arjun,50,128281,828,311854,Self-Employed,Rejected,Chennai
Kabir,65,129504,844,498189,Business,Rejected,Pune
Sara,61,93995,643,675518,Business,Approved,Hyderabad
Aisha,41,83210,697,512764,Business,Approved,Kolkata
Sara,58,137015,724,859786,Salaried,Rejected,Chennai
Fatima,62,117393,903,16665,Self-Employed,Rejected,Hyderabad
Fatima,36,146620,600,206894,Business,Approved,Chennai
Priya,68,75463,743,72393,Business,Approved,Mumbai
Imran,59,117030,732,106952,Business,Approved,Delhi
Ananya,30,156737,764,354515,Business,Approved,Bangalore
Karan,26,88484,817,709520,Business,Rejected,Pune
Priya,26,141033,728,872565,Salaried,Rejected,Chennai
Aisha,65,97855,785,281779,Business,Rejected,Bangalore
Imran,32,113836,585,483685,Salaried,Rejected,Hyderabad
Zoya,60,161723,861,148293,Salaried,Rejected,Delhi
Neha,53,75450,868,390455,Salaried,Rejected,Mumbai
Aisha,48,145000,813,173647,Business,Approved,Mumbai
Karan,46,131976,799,52102,Self-Employed,Rejected,Mumbai
Imran,63,120167,814,436469,Business,Rejected,Delhi
Aman,59,145490,655,332494,Business,Approved,Ahmedabad
Rohan,64,47217,820,762280,Salaried,Rejected,Bangalore
Aman,54,84001,674,382713,Business,Rejected,Pune
Rahul,37,124362,704,115766,Business,Approved,Kolkata
Priya,50,132378,539,472257,Self-Employed,Approved,Bangalore
Arjun,56,152769,812,60040,Business,Rejected,Ahmedabad
Fatima,40,113372,770,520674,Salaried,Rejected,Hyderabad
Sara,45,88382,800,596477,Salaried,Rejected,Pune
Fatima,65,116992,698,975592,Self-Employed,Rejected,Mumbai
Arjun,63,141165,717,506145,Business,Approved,Bangalore
Priya,25,152255,858,815188,Self-Employed,Approved,Ahmedabad
Arjun,22,145709,874,744600,Business,Approved,Ahmedabad
Neha,64,109452,813,225036,Self-Employed,Approved,Kolkata
Karan,45,142451,737,405145,Salaried,Rejected,Hyderabad
Sara,27,79153,842,429394,Business,Rejected,Mumbai
Rohan,52,147057,700,863764,Salaried,Rejected,Mumbai
Aisha,47,112756,880,921763,Salaried,Rejected,Mumbai
Rohan,53,132232,647,781509,Salaried,Rejected,Chennai
Aisha,59,125963,646,190922,Self-Employed,Approved,Hyderabad
Rahul,63,105060,686,502950,Salaried,Approved,Chennai
Aditya,39,151518,772,638399,Self-Employed,Approved,Ahmedabad
Priya,50,154640,738,630323,Self-Employed,Approved,Ahmedabad
Ananya,55,157324,884,10433,Self-Employed,Rejected,Pune
Ananya,48,126044,552,376323,Salaried,Rejected,Bangalore
Aisha,27,106339,860,327932,Self-Employed,Approved,Ahmedabad
Imran,28,155178,786,197353,Salaried,Rejected,Chennai
Priya,61,151366,874,340922,Salaried,Rejected,Hyderabad
Neha,32,155754,603,866964,Self-Employed,Rejected,Mumbai
Zoya,46,87285,876,528326,Self-Employed,Approved,Kolkata
Priya,39,147514,885,577165,Business,Rejected,Pune
Fatima,58,139404,838,36930,Self-Employed,Rejected,Delhi
Priya,51,154382,605,747079,Salaried,Approved,Delhi
Riya,53,120749,524,507641,Salaried,Approved,Delhi
Kabir,50,73301,896,653511,Business,Rejected,Hyderabad
Fatima,54,157940,779,265156,Business,Rejected,Hyderabad
Arjun,66,134105,709,429948,Self-Employed,Rejected,Chennai
Rohan,52,124587,519,268389,Business,Rejected,Kolkata
Rahul,46,148023,826,70640,Self-Employed,Approved,Delhi
Aisha,56,94232,844,98855,Business,Approved,Hyderabad
Rahul,59,160459,795,519765,Self-Employed,Rejected,Ahmedabad
Riya,46,136760,850,323769,Business,Rejected,Delhi
Priya,45,28125,833,293196,Business,Rejected,Pune
Neha,62,84494,546,288571,Salaried,Approved,Kolkata
Aisha,32,154847,732,714048,Business,Rejected,Chennai
Karan,68,143999,847,412971,Business,Approved,Delhi
Aisha,53,102668,875,587726,Business,Rejected,Delhi
Fatima,67,121487,782,371391,Business,Approved,Pune
Ananya,33,56762,881,568355,Self-Employed,Approved,Chennai
Aditya,41,145847,601,766208,Self-Employed,Approved,Ahmedabad
Karan,44,133578,605,534732,Business,Rejected,Pune
Rohan,53,111253,865,418597,Business,Rejected,Hyderabad
Aisha,42,152035,884,598481,Business,Approved,Chennai
Neha,47,137335,651,913541,Business,Rejected,Delhi
Imran,56,155842,844,407456,Salaried,Rejected,Chennai
Arjun,54,43369,832,201948,Business,Rejected,Pune
Kabir,55,140762,878,-19795,Salaried,Rejected,Mumbai
Neha,68,158411,816,259023,Salaried,Approved,Chennai
Kabir,51,94623,868,192501,Self-Employed,Rejected,Ahmedabad
Aman,67,114428,796,816601,Salaried,Rejected,Kolkata
Priya,24,61947,746,829117,Business,Rejected,Mumbai
Rahul,38,76262,767,236635,Self-Employed,Rejected,Delhi
Priya,55,149370,665,406209,Business,Rejected,Delhi
Sara,41,152196,807,442406,Salaried,Rejected,Mumbai
Rahul,57,142325,882,536564,Salaried,Rejected,Chennai
Arjun,32,66767,544,507050,Business,Approved,Pune
Aditya,49,145036,551,517026,Business,Rejected,Hyderabad
Riya,58,106228,593,601565,Business,Approved,Bangalore
Karan,30,129231,885,292046,Salaried,Approved,Bangalore
Riya,69,135168,806,591625,Self-Employed,Approved,Pune
Aisha,30,74547,818,570049,Self-Employed,Approved,Bangalore
Neha,34,109039,771,365359,Business,Approved,Mumbai
Sara,52,111814,841,87271,Business,Approved,Ahmedabad
Neha,49,73434,733,189598,Business,Rejected,Hyderabad
Karan,48,147881,670,649942,Salaried,Rejected,Kolkata
Rohan,67,148007,853,157940,Salaried,Rejected,Hyderabad
Fatima,36,116482,788,822854,Self-Employed,Rejected,Ahmedabad
Rohan,20,62708,672,513896,Salaried,Rejected,Chennai
Priya,29,75018,820,967618,Salaried,Rejected,Bangalore
Fatima,59,108159,872,268958,Business,Approved,Chennai
Ananya,46,42600,500,490404,Salaried,Rejected,Mumbai
Arjun,31,121360,730,234780,Salaried,Rejected,Mumbai
Ananya,50,116901,779,502143,Salaried,Rejected,Ahmedabad
Aditya,29,157816,876,864154,Self-Employed,Rejected,Delhi
Priya,62,138392,632,298702,Self-Employed,Approved,Hyderabad
Imran,65,118059,834,922579,Self-Employed,Approved,Ahmedabad
Imran,67,139594,737,681056,Salaried,Rejected,Hyderabad
Sara,68,124343,835,344930,Business,Approved,Pune
Kabir,33,151877,658,380269,Self-Employed,Rejected,Ahmedabad
Priya,41,42495,603,111024,Salaried,Rejected,Chennai
Fatima,59,127586,877,426219,Salaried,Rejected,Chennai
Fatima,55,122741,672,558401,Business,Approved,Ahmedabad
Sara,48,148203,659,197532,Business,Rejected,Chennai
Aman,58,119770,702,692625,Self-Employed,Rejected,Mumbai
Arjun,67,158096,874,775960,Self-Employed,Rejected,Pune
Sara,53,161117,755,400875,Self-Employed,Approved,Mumbai
Sara,44,140935,585,511965,Business,Rejected,Bangalore
Ananya,55,126586,869,440339,Business,Rejected,Mumbai
Ananya,22,51413,800,537480,Self-Employed,Rejected,Kolkata
Sara,62,84693,820,587202,Salaried,Approved,Delhi
Imran,63,80492,553,617450,Business,Approved,Pune
Karan,61,155779,522,770728,Self-Employed,Rejected,Chennai
Imran,45,54826,522,787799,Salaried,Rejected,Bangalore
Imran,26,88739,549,968091,Business,Rejected,Chennai
Aman,40,139429,725,463093,Business,Approved,Mumbai
Sara,70,155950,692,-42375,Salaried,Approved,Ahmedabad
Arjun,66,141200,695,829206,Salaried,Rejected,Bangalore
Aisha,65,65226,722,179767,Business,Approved,Mumbai
Aisha,53,129361,619,390190,Self-Employed,Approved,Mumbai
Neha,48,146753,692,937014,Self-Employed,Rejected,Delhi
Karan,58,145555,860,475429,Business,Rejected,Chennai
Imran,47,93455,495,731251,Business,Rejected,Bangalore
Arjun,45,76356,761,828530,Business,Approved,Pune
Karan,62,99519,890,270923,Salaried,Rejected,Ahmedabad
Kabir,60,123630,771,202544,Self-Employed,Rejected,Delhi
Neha,51,91106,826,200460,Self-Employed,Rejected,Kolkata
Fatima,32,118834,813,273681,Salaried,Rejected,Mumbai
Kabir,56,124185,828,490569,Self-Employed,Rejected,Mumbai
Karan,65,54574,877,349373,Salaried,Approved,Delhi
Aisha,51,102122,812,926851,Salaried,Rejected,Bangalore
Rohan,58,120114,909,940091,Self-Employed,Rejected,Bangalore
Arjun,68,56066,564,78874,Business,Approved,Ahmedabad
Rohan,44,141462,676,23654,Salaried,Approved,Delhi
Kabir,27,119881,482,949375,Salaried,Approved,Pune
Priya,31,59702,873,796367,Business,Approved,Delhi
Rohan,53,95796,876,36834,Self-Employed,Rejected,Ahmedabad
Rahul,63,137142,593,671731,Salaried,Rejected,Hyderabad
Rahul,69,46437,792,-26171,Business,Approved,Chennai
Riya,31,144927,631,458190,Self-Employed,Rejected,Delhi
Aditya,29,109779,824,110911,Business,Approved,Delhi
Rahul,57,157876,635,229703,Business,Rejected,Mumbai
Kabir,31,147896,784,596813,Business,Rejected,Bangalore
Aman,57,81345,577,112865,Self-Employed,Approved,Delhi
Karan,65,50533,763,560448,Self-Employed,Approved,Ahmedabad
Ananya,61,116092,840,790632,Business,Approved,Bangalore
Riya,33,152969,852,317829,Self-Employed,Rejected,Mumbai
Imran,30,147617,609,574441,Business,Approved,Kolkata
Aisha,58,128732,564,184895,Self-Employed,Rejected,Bangalore
Aman,35,86476,895,682773,Self-Employed,Approved,Pune
Aditya,29,106101,568,191625,Self-Employed,Approved,Pune
Priya,46,129065,780,437224,Self-Employed,Approved,Kolkata
Ananya,30,136938,799,634689,Business,Rejected,Pune
Kabir,39,135972,768,233084,Salaried,Rejected,Bangalore
Rohan,43,114899,780,361440,Self-Employed,Rejected,Chennai
Riya,47,144339,859,370472,Salaried,Approved,Ahmedabad
Aditya,61,156849,625,279244,Business,Approved,Pune
Rahul,45,64874,585,355028,Salaried,Rejected,Delhi
Rahul,65,155757,700,218629,Business,Approved,Delhi
Imran,58,131018,723,522848,Business,Rejected,Bangalore
Aisha,60,89698,728,907239,Self-Employed,Approved,Hyderabad
Kabir,60,112820,553,809066,Salaried,Approved,Mumbai
Priya,53,114682,720,755271,Self-Employed,Rejected,Delhi
Sara,32,84729,863,759319,Salaried,Approved,Chennai
Priya,62,76086,727,393879,Salaried,Rejected,Bangalore
Arjun,30,83801,759,511954,Salaried,Rejected,Bangalore
Fatima,64,139037,736,567320,Self-Employed,Rejected,Chennai
Priya,67,158175,682,166978,Self-Employed,Approved,Pune
Priya,67,148243,568,60327,Business,Rejected,Chennai
Aisha,59,139750,820,756558,Business,Rejected,Ahmedabad
Aditya,49,129103,548,343436,Business,Approved,Mumbai
Sara,22,146797,568,851983,Self-Employed,Approved,Mumbai
Rahul,54,144775,897,1023394,Salaried,Rejected,Kolkata
Sara,46,156469,624,134793,Self-Employed,Rejected,Chennai
Rohan,30,119430,738,866243,Self-Employed,Approved,Ahmedabad
Rahul,59,89928,843,380577,Salaried,Approved,Delhi
Priya,66,81445,727,970195,Self-Employed,Rejected,Hyderabad
Aman,34,126483,873,400292,Self-Employed,Rejected,Bangalore
Neha,49,150137,823,648541,Business,Rejected,Mumbai
Zoya,62,116924,811,467566,Salaried,Rejected,Delhi
Aditya,35,62890,544,863124,Self-Employed,Approved,Kolkata
Ananya,42,134619,890,748806,Business,Approved,Kolkata
Aditya,47,57452,677,219956,Salaried,Approved,Bangalore
Ananya,63,61693,832,406406,Salaried,Approved,Mumbai
Kabir,31,111138,686,382217,Salaried,Approved,Delhi
Aman,43,150610,542,815088,Self-Employed,Approved,Hyderabad
Arjun,66,141509,570,236903,Self-Employed,Approved,Kolkata
Priya,28,43949,556,648382,Self-Employed,Rejected,Bangalore
Aisha,41,139342,733,379616,Business,Rejected,Ahmedabad
Sara,54,79216,878,450111,Self-Employed,Approved,Hyderabad
Zoya,61,134025,612,762100,Business,Approved,Kolkata
Rahul,37,61904,878,679862,Self-Employed,Rejected,Hyderabad
Rohan,66,157215,570,751748,Business,Approved,Hyderabad
Aditya,22,118886,796,299638,Salaried,Approved,Delhi
Priya,59,145933,864,75553,Self-Employed,Approved,Chennai
Kabir,54,128642,839,357388,Self-Employed,Approved,Pune
Priya,32,80821,708,73123,Business,Approved,Delhi
Fatima,18,141320,840,201623,Salaried,Rejected,Hyderabad
Kabir,21,155033,856,692894,Salaried,Rejected,Delhi
Aisha,42,151407,751,635369,Business,Approved,Hyderabad
Rohan,30,142532,853,839730,Salaried,Approved,Ahmedabad
