name,age,income,credit_score,loan_amount,employment_type,loan_status,city
Karan,29,40919,456,114664,Salaried,Approved,Delhi
Arjun,44,114952,772,726001,Salaried,Rejected,Hyderabad
Arjun,22,33450,551,996335,Business,Rejected,Kolkata
Fatima,42,41059,471,533388,Salaried,Rejected,Delhi
Imran,46,90028,465,451320,Business,Approved,Ahmedabad
Priya,32,61042,593,517676,Salaried,Rejected,Mumbai
Aditya,62,63680,705,482005,Business,Approved,Kolkata
Rahul,45,42987,664,259146,Business,Rejected,Bangalore
Aman,45,127487,815,426556,Self-Employed,Approved,Kolkata
Aditya,45,60446,542,77329,Self-Employed,Approved,Bangalore
Sara,24,130991,691,605149,Self-Employed,Rejected,Bangalore
Priya,36,111096,573,329473,Business,Rejected,Mumbai
Aman,57,135953,648,422039,Salaried,Approved,Delhi
Kabir,65,72026,752,79576,Business,Rejected,Chennai
Aisha,57,149304,546,927340,Self-Employed,Approved,Hyderabad
Rahul,26,32362,569,680889,Salaried,Rejected,Mumbai
Aman,42,145310,764,261250,Salaried,Rejected,Chennai
Riya,24,27872,525,665104,Business,Rejected,Delhi
Aman,25,73967,810,744303,Self-Employed,Approved,Pune
Neha,29,45644,824,508089,Business,Approved,Kolkata
Neha,56,115906,764,875220,Self-Employed,Rejected,Bangalore
Rahul,45,65215,825,771942,Self-Employed,Approved,Delhi
Aman,65,149347,743,460623,Business,Approved,Mumbai
Arjun,60,53953,777,643022,Salaried,Approved,Kolkata
Aman,36,70457,613,226042,Business,Rejected,Pune
Sara,49,26493,585,269869,Salaried,Approved,Pune
Fatima,21,31310,647,509507,Business,Rejected,Ahmedabad
Ananya,52,140575,643,418292,Business,Approved,Ahmedabad
Aisha,57,110323,838,770539,Salaried,Approved,Delhi
Karan,39,27631,613,323812,Salaried,Approved,Pune
Ananya,31,120942,488,623619,Salaried,Rejected,Chennai
Sara,22,81534,784,223012,Business,Approved,Ahmedabad
Zoya,42,51941,547,479161,Business,Rejected,Hyderabad
Riya,36,37571,475,461987,Business,Approved,Kolkata
Rahul,21,81047,494,358857,Business,Approved,Kolkata
Zoya,34,47391,776,355986,Salaried,Rejected,Kolkata
Karan,46,86727,700,988347,Business,Approved,Hyderabad
Rohan,32,73630,645,437345,Salaried,Approved,Kolkata
Sara,50,59524,565,927740,Self-Employed,Approved,Mumbai
Priya,26,112574,626,897438,Business,Rejected,Ahmedabad
Ananya,56,32993,648,908160,Business,Rejected,Ahmedabad
Aisha,57,140560,570,549397,Self-Employed,Rejected,Pune
Rohan,53,99870,714,889333,Business,Approved,Delhi
Arjun,32,149395,535,272182,Salaried,Approved,Delhi
Aditya,64,82067,553,912520,Business,Rejected,Delhi
Karan,41,144380,822,896561,Salaried,Approved,Pune
Fatima,56,67746,591,594932,Self-Employed,Rejected,Mumbai
Sara,28,79321,526,205398,Business,Rejected,Pune
Ananya,39,138701,724,972889,Self-Employed,Approved,Ahmedabad
Karan,57,104817,692,89285,Salaried,Approved,Hyderabad
Aditya,23,76877,619,774056,Salaried,Rejected,Mumbai
Ananya,44,27651,622,907091,Self-Employed,Approved,Hyderabad
Rohan,65,114764,500,961107,Salaried,Rejected,Delhi
Imran,41,60313,823,487017,Business,Approved,Pune
Neha,47,122117,698,846386,Business,Rejected,Chennai
Rahul,25,65779,813,581413,Self-Employed,Rejected,Delhi
Aisha,32,50265,552,927633,Salaried,Approved,Bangalore
Sara,44,117357,551,337286,Self-Employed,Rejected,Kolkata
Ananya,64,29005,573,440559,Self-Employed,Approved,Kolkata
Arjun,58,97264,629,410971,Salaried,Rejected,Hyderabad
Priya,39,28597,647,102062,Salaried,Rejected,Bangalore
Rahul,64,52096,587,733238,Self-Employed,Rejected,Mumbai
Zoya,51,144474,517,728818,Salaried,Approved,Mumbai
Imran,62,61094,666,988981,Self-Employed,Approved,Chennai
Rahul,50,64602,796,595928,Business,Approved,Ahmedabad
Sara,53,111816,641,638730,Business,Approved,Hyderabad
Aditya,51,33367,622,339913,Business,Rejected,Chennai
Priya,62,118204,783,363305,Salaried,Approved,Delhi
Rahul,24,130569,757,473727,Business,Rejected,Chennai
Aisha,62,90191,601,322028,Self-Employed,Approved,Ahmedabad
Priya,58,117808,742,905653,Salaried,Rejected,Chennai
Neha,64,95075,776,873024,Self-Employed,Approved,Chennai
Aditya,63,139883,735,239934,Self-Employed,Approved,Pune
Priya,56,124997,543,762730,Self-Employed,Approved,Pune
Sara,40,80112,619,439737,Self-Employed,Rejected,Hyderabad
Imran,51,32035,774,661922,Business,Approved,Pune
Kabir,53,40704,798,450209,Business,Approved,Hyderabad
Neha,29,51253,625,479068,Business,Approved,Kolkata
Rahul,26,88908,620,711685,Salaried,Rejected,Chennai
Arjun,49,60851,557,848169,Salaried,Rejected,Delhi
Ananya,29,105541,672,714259,Self-Employed,Approved,Ahmedabad
Aman,45,25611,469,609711,Salaried,Rejected,Chennai
Riya,54,49979,459,759621,Salaried,Rejected,Bangalore
Aisha,40,41899,502,452181,Business,Approved,Hyderabad
Kabir,40,149316,598,528073,Business,Rejected,Chennai
Karan,42,143146,700,426701,Salaried,Rejected,Delhi
Neha,22,54939,564,812491,Salaried,Rejected,Bangalore
Aditya,28,73049,814,732141,Salaried,Rejected,Ahmedabad
Rahul,55,106675,474,672774,Salaried,Rejected,Pune
Aditya,24,115406,509,487020,Self-Employed,Approved,Ahmedabad
Sara,51,116995,528,265477,Business,Approved,Mumbai
Sara,63,93197,588,703050,Business,Rejected,Delhi
Ananya,53,119210,766,173453,Self-Employed,Rejected,Pune
Fatima,33,104823,552,865749,Self-Employed,Rejected,Bangalore
Ananya,39,46020,470,624765,Self-Employed,Rejected,Bangalore
Ananya,42,55737,451,63368,Business,Rejected,Pune
Sara,30,149445,496,867392,Business,Rejected,Pune
Sara,37,109454,568,528938,Self-Employed,Rejected,Hyderabad
Aman,32,139575,470,943647,Self-Employed,Rejected,Chennai
Neha,48,121801,509,149613,Salaried,Rejected,Mumbai
Aman,42,71861,674,702011,Self-Employed,Approved,Pune
Ananya,32,39920,655,469692,Self-Employed,Rejected,Hyderabad
Neha,47,110045,535,168548,Salaried,Rejected,Mumbai
Karan,27,79529,752,556121,Business,Approved,Kolkata
Ananya,43,105131,464,954476,Business,Rejected,Delhi
Aman,28,141338,660,512094,Salaried,Approved,Pune
Aman,21,117349,797,600311,Business,Rejected,Bangalore
Priya,54,93564,802,784611,Business,Approved,Pune
Aisha,51,70318,789,759147,Business,Approved,Ahmedabad
Arjun,21,109331,530,580126,Self-Employed,Rejected,Kolkata
Karan,52,67026,573,396968,Self-Employed,Rejected,Mumbai
Rohan,46,132099,570,132659,Self-Employed,Rejected,Kolkata
Rahul,26,137274,705,518784,Self-Employed,Rejected,Pune
Zoya,27,77879,661,87572,Business,Rejected,Mumbai
Riya,53,98706,555,736393,Business,Rejected,Kolkata
Ananya,24,132031,564,935331,Self-Employed,Rejected,Chennai
Priya,63,72617,816,524514,Salaried,Rejected,Pune
Riya,21,69742,631,920196,Business,Rejected,Hyderabad
Fatima,65,38935,473,990443,Salaried,Approved,Kolkata
Karan,27,58330,762,255438,Salaried,Rejected,Pune
Fatima,34,84905,850,249836,Business,Approved,Chennai
Rohan,23,146454,774,928146,Business,Rejected,Pune
Aisha,50,111305,751,578689,Salaried,Approved,Kolkata
Neha,56,147592,671,929562,Business,Rejected,Kolkata
Aman,65,100832,538,815979,Salaried,Rejected,Pune
Aman,53,140525,646,489001,Business,Approved,Bangalore
Aman,39,84355,518,194892,Self-Employed,Rejected,Hyderabad
Kabir,56,107913,561,260647,Salaried,Rejected,Hyderabad
Riya,62,48306,707,618843,Business,Rejected,Chennai
Zoya,56,87963,748,648357,Business,Rejected,Ahmedabad
Aisha,48,130946,456,598122,Salaried,Rejected,Mumbai
Kabir,63,32419,552,329947,Salaried,Rejected,Hyderabad
Rohan,24,115517,601,263910,Business,Approved,Mumbai
Karan,27,105754,795,825414,Business,Rejected,Bangalore
Karan,36,91967,806,351610,Business,Rejected,Mumbai
Aditya,47,128299,800,377841,Business,Approved,Mumbai
Riya,33,106338,849,952241,Self-Employed,Rejected,Bangalore
Neha,58,96645,828,682697,Salaried,Approved,Bangalore
Fatima,64,34760,545,232237,Business,Rejected,Pune
Rohan,38,97954,585,186384,Salaried,Approved,Hyderabad
Zoya,30,30235,528,388302,Business,Rejected,Mumbai
Aman,52,128534,743,626884,Self-Employed,Rejected,Pune
Karan,54,53830,544,595895,Salaried,Rejected,Delhi
Zoya,26,70796,563,976308,Salaried,Approved,Chennai
Rahul,34,149558,835,698314,Business,Rejected,Kolkata
Aman,28,112679,627,517315,Salaried,Rejected,Bangalore
Riya,45,145053,508,454620,Self-Employed,Approved,Hyderabad
Imran,53,130226,710,517200,Self-Employed,Approved,Mumbai
Imran,41,92357,492,150617,Salaried,Rejected,Mumbai
Imran,63,107511,846,273530,Business,Rejected,Ahmedabad
Arjun,55,133625,809,971317,Business,Approved,Ahmedabad
Arjun,64,45152,462,531532,Business,Approved,Chennai
Fatima,24,48329,578,635193,Salaried,Rejected,Bangalore
Sara,45,84129,772,474094,Self-Employed,Approved,Chennai
Aisha,55,25773,778,805274,Business,Rejected,Pune
Zoya,65,136181,487,425075,Business,Rejected,Pune
Rahul,59,36338,594,852448,Self-Employed,Rejected,Ahmedabad
Zoya,51,45489,723,280545,Salaried,Rejected,Ahmedabad
Rahul,61,43884,602,760189,Business,Rejected,Chennai
Karan,56,139657,734,198241,Salaried,Approved,Mumbai
Kabir,55,96765,493,369491,Salaried,Approved,Chennai
Aisha,31,49116,563,696850,Self-Employed,Approved,Bangalore
Aditya,56,85458,780,626365,Salaried,Rejected,Hyderabad
Priya,27,50875,821,658798,Self-Employed,Approved,Chennai
Aman,27,62373,767,123199,Salaried,Approved,Chennai
Riya,60,111431,606,777143,Business,Rejected,Delhi
Fatima,41,81139,536,55066,Self-Employed,Rejected,Bangalore
Rohan,38,135114,634,190829,Business,Rejected,Chennai
Arjun,49,72020,846,370310,Self-Employed,Approved,Pune
Arjun,38,137553,521,984592,Business,Approved,Bangalore
Karan,25,141930,459,940856,Business,Rejected,Mumbai
Kabir,58,52886,468,628388,Self-Employed,Rejected,Kolkata
Arjun,44,76445,564,984740,Business,Approved,Hyderabad
Neha,46,72692,707,61106,Business,Rejected,Bangalore
Ananya,53,43398,678,216956,Salaried,Rejected,Delhi
Riya,43,30297,562,848461,Self-Employed,Approved,Bangalore
Rohan,35,30610,792,266818,Business,Approved,Chennai
Aditya,23,30230,782,389813,Salaried,Rejected,Hyderabad
Arjun,58,96349,741,232294,Self-Employed,Approved,Ahmedabad
Riya,54,57975,642,283726,Business,Approved,Ahmedabad
Kabir,52,128895,696,980267,Business,Approved,Mumbai
Neha,49,46706,567,130832,Business,Approved,Hyderabad
Aman,31,72477,758,802146,Salaried,Approved,Bangalore
Fatima,28,88113,795,552073,Self-Employed,Approved,Bangalore
Aisha,22,56938,472,184097,Business,Approved,Delhi
Karan,57,44249,478,224421,Self-Employed,Rejected,Delhi
Imran,59,98872,776,69524,Business,Rejected,Hyderabad
Fatima,49,104498,691,959432,Self-Employed,Approved,Delhi
Aman,59,43705,748,910307,Salaried,Approved,Hyderabad
Sara,50,103188,752,122187,Salaried,Approved,Ahmedabad
Sara,22,51522,717,951347,Business,Rejected,Ahmedabad
Kabir,32,87373,764,678950,Salaried,Approved,Pune
Riya,59,95685,450,990540,Business,Rejected,Ahmedabad
Karan,23,116441,721,499793,Salaried,Rejected,Kolkata
Aditya,43,102207,829,848531,Business,Approved,Pune
Fatima,51,125382,569,950782,Salaried,Rejected,Hyderabad
Sara,37,49775,452,793596,Business,Rejected,Mumbai
Sara,54,25942,642,736341,Salaried,Approved,Chennai
Fatima,30,80846,783,663805,Self-Employed,Rejected,Hyderabad
Fatima,57,72925,763,338946,Business,Rejected,Ahmedabad
Ananya,56,127732,735,555904,Salaried,Approved,Chennai
Sara,37,65193,745,411083,Business,Rejected,Ahmedabad
Karan,35,83536,850,783281,Salaried,Approved,Pune
Rahul,42,129969,731,693852,Business,Approved,Mumbai
Aditya,26,132905,524,544580,Business,Approved,Ahmedabad
Karan,35,73606,490,688613,Salaried,Rejected,Ahmedabad
Neha,60,111006,716,350384,Business,Rejected,Mumbai
Priya,61,89797,674,61230,Salaried,Approved,Hyderabad
Neha,60,47214,795,87812,Self-Employed,Rejected,Bangalore
Imran,26,61167,849,468836,Self-Employed,Approved,Ahmedabad
Riya,54,27014,827,787801,Salaried,Approved,Pune
Karan,43,131891,591,287288,Business,Rejected,Bangalore
Zoya,57,25609,583,233537,Self-Employed,Rejected,Pune
Aditya,42,149127,509,891945,Business,Rejected,Hyderabad
Rohan,65,83034,643,640525,Self-Employed,Rejected,Bangalore
Arjun,64,85387,750,953896,Salaried,Approved,Kolkata
Fatima,45,108055,562,759794,Business,Rejected,Bangalore
Arjun,43,92699,724,60195,Business,Approved,Hyderabad
Neha,46,113302,833,910959,Self-Employed,Approved,Pune
Imran,51,66139,631,279183,Business,Approved,Hyderabad
Imran,52,121614,552,296269,Business,Rejected,Bangalore
Sara,35,51577,577,926960,Business,Approved,Chennai
Aisha,28,145610,490,758640,Business,Rejected,Kolkata
Aditya,51,73653,767,380738,Self-Employed,Approved,Hyderabad
Fatima,46,54110,834,654677,Salaried,Approved,Mumbai
Neha,51,148162,726,84144,Business,Approved,Chennai
Rahul,50,40776,807,593377,Self-Employed,Rejected,Chennai
Aditya,64,52623,644,659231,Salaried,Approved,Chennai
Aman,32,96901,584,298658,Self-Employed,Rejected,Kolkata
Riya,44,49105,705,494536,Salaried,Rejected,Ahmedabad
Priya,44,136978,655,343212,Self-Employed,Rejected,Delhi
Imran,27,119478,588,893146,Salaried,Rejected,Ahmedabad
Ananya,30,129862,828,206812,Self-Employed,Approved,Mumbai
Zoya,29,142082,772,592121,Business,Rejected,Chennai
Aisha,37,98680,740,100026,Self-Employed,Rejected,Pune
Aman,34,131668,580,549687,Business,Rejected,Pune
Fatima,37,72312,634,637569,Business,Approved,Hyderabad
Zoya,28,71018,797,684992,Salaried,Rejected,Delhi
Karan,43,67610,794,585239,Self-Employed,Rejected,Kolkata
Aman,60,62555,687,712398,Salaried,Rejected,Delhi
Aman,47,107742,763,649405,Self-Employed,Approved,Pune
Karan,35,66088,612,734733,Self-Employed,Rejected,Hyderabad
Neha,38,141351,677,868910,Self-Employed,Approved,Kolkata
Arjun,22,41389,822,296024,Business,Rejected,Hyderabad
Ananya,34,46877,653,158013,Salaried,Rejected,Pune
Kabir,56,32055,463,858382,Self-Employed,Approved,Pune
Rohan,26,110830,649,374398,Salaried,Rejected,Bangalore
Riya,61,41569,517,602329,Salaried,Approved,Mumbai
Kabir,41,138277,693,539887,Business,Rejected,Hyderabad
Fatima,65,95685,540,669531,Business,Rejected,Kolkata
Priya,54,108858,777,609713,Self-Employed,Approved,Chennai
Rahul,26,82915,607,433551,Self-Employed,Approved,Hyderabad
Rahul,21,93592,838,939136,Salaried,Approved,Chennai
Fatima,65,145859,701,842170,Self-Employed,Approved,Hyderabad
Fatima,39,103250,568,885471,Salaried,Approved,Chennai
Priya,46,57754,533,799666,Business,Rejected,Ahmedabad
Aditya,37,35382,666,705698,Salaried,Approved,Hyderabad
Rohan,47,49641,485,241267,Salaried,Approved,Hyderabad
Rahul,60,84345,589,784498,Business,Approved,Kolkata
Kabir,30,31505,723,73205,Salaried,Approved,Pune
Imran,49,120303,454,294119,Salaried,Approved,Delhi
Aisha,42,80082,609,873892,Self-Employed,Rejected,Chennai
Arjun,42,35515,834,203184,Salaried,Rejected,Hyderabad
Sara,55,86623,542,251528,Self-Employed,Rejected,Ahmedabad
Sara,36,75436,844,514478,Salaried,Approved,Mumbai
Neha,54,112294,556,545793,Self-Employed,Rejected,Hyderabad
Zoya,61,120451,471,830900,Business,Rejected,Pune
Priya,33,72241,476,955610,Business,Rejected,Bangalore
Karan,61,81906,616,65799,Salaried,Rejected,Hyderabad
Kabir,36,26170,471,659303,Business,Rejected,Kolkata
Aman,44,126029,495,310804,Salaried,Approved,Kolkata
Sara,61,32871,480,422787,Business,Rejected,Delhi
Rohan,29,88942,569,382125,Business,Rejected,Chennai
Aisha,33,27798,802,446119,Self-Employed,Approved,Delhi
Neha,52,117618,674,636179,Self-Employed,Approved,Kolkata
Neha,55,70569,615,817979,Self-Employed,Rejected,Hyderabad
Rohan,25,94617,529,521213,Self-Employed,Rejected,Hyderabad
Riya,21,126701,776,580535,Self-Employed,Rejected,Delhi
Ananya,60,56298,614,806027,Salaried,Approved,Ahmedabad
Sara,56,45202,763,346882,Self-Employed,Rejected,Ahmedabad
Aisha,27,93576,787,119918,Salaried,Approved,Delhi
Karan,33,39031,698,250924,Salaried,Rejected,Mumbai
Priya,63,89213,719,704280,Business,Approved,Hyderabad
Arjun,59,119089,486,63721,Salaried,Rejected,Kolkata
Aisha,50,129991,777,113648,Self-Employed,Rejected,Ahmedabad
Arjun,60,59840,720,92627,Business,Rejected,Pune
Imran,34,93089,499,156142,Business,Rejected,Bangalore
Fatima,33,93969,786,310846,Business,Approved,Delhi
Fatima,27,125438,776,654570,Self-Employed,Rejected,Kolkata
Rohan,27,46864,542,626680,Self-Employed,Rejected,Chennai
Fatima,43,143290,611,626802,Self-Employed,Rejected,Chennai
Aditya,41,104745,573,640500,Business,Rejected,Bangalore
Rahul,44,84297,679,466379,Salaried,Rejected,Mumbai
Aman,54,42705,604,56887,Self-Employed,Approved,Bangalore
Rohan,22,126125,803,912283,Self-Employed,Approved,Delhi
Zoya,43,45461,520,327860,Self-Employed,Approved,Bangalore
Ananya,26,99774,654,646707,Salaried,Rejected,Pune
Zoya,32,88999,803,786989,Business,Approved,Pune
Aman,23,120786,745,450080,Salaried,Rejected,Mumbai
Rahul,43,140316,672,486754,Salaried,Rejected,Bangalore
Aman,61,126897,773,451066,Salaried,Approved,Hyderabad
Karan,55,99044,526,392707,Business,Approved,Bangalore
Zoya,49,123676,754,653198,Business,Approved,Pune
Aisha,46,44400,517,402497,Salaried,Rejected,Kolkata
Kabir,56,77322,584,139211,Self-Employed,Rejected,Ahmedabad
Imran,29,88035,736,257731,Self-Employed,Rejected,Ahmedabad
Fatima,56,105739,826,599713,Salaried,Approved,Bangalore
Riya,41,114749,744,143946,Salaried,Approved,Ahmedabad
Neha,33,67039,626,672725,Business,Rejected,Mumbai
Priya,43,105769,676,703453,Salaried,Approved,Kolkata
Aisha,33,114831,641,213568,Business,Approved,Pune
Sara,36,149379,767,204850,Self-Employed,Approved,Mumbai
Imran,40,83990,691,73853,Self-Employed,Rejected,Bangalore
Kabir,34,96620,717,836804,Self-Employed,Rejected,Kolkata
Aisha,65,116587,792,69281,Self-Employed,Approved,Mumbai
Rahul,39,51305,806,697983,Self-Employed,Approved,Mumbai
Rahul,25,75940,788,334489,Business,Rejected,Chennai
Sara,39,138693,782,455298,Salaried,Approved,Ahmedabad
Rohan,41,88525,755,607381,Salaried,Approved,Delhi
Zoya,56,146418,814,72532,Salaried,Rejected,Bangalore
Riya,42,89216,651,830550,Salaried,Approved,Mumbai
Aditya,43,106950,604,297678,Business,Rejected,Hyderabad
Karan,45,141706,465,631896,Self-Employed,Approved,Bangalore
Kabir,63,42991,494,815344,Self-Employed,Rejected,Bangalore
Kabir,48,65944,759,395280,Self-Employed,Approved,Delhi
Kabir,58,95956,800,888970,Salaried,Approved,Delhi
Sara,48,144144,844,202203,Business,Approved,Delhi
Fatima,32,66628,524,812398,Salaried,Rejected,Chennai
Imran,47,64760,676,831828,Business,Approved,Hyderabad
Priya,27,42241,544,77470,Business,Rejected,Hyderabad
Ananya,59,55432,568,770767,Salaried,Approved,Chennai
Karan,29,90840,759,541534,Business,Approved,Chennai
Rahul,52,87108,520,221742,Salaried,Approved,Bangalore
Arjun,38,149544,661,283365,Business,Rejected,Bangalore
Rohan,32,146517,674,959250,Business,Rejected,Kolkata
Karan,36,81040,657,863920,Salaried,Rejected,Ahmedabad
Rohan,60,148094,830,649716,Business,Approved,Mumbai
Aisha,50,133397,471,970418,Salaried,Rejected,Ahmedabad
Rohan,56,75777,714,852328,Business,Approved,Mumbai
Zoya,46,140919,605,861259,Self-Employed,Approved,Kolkata
Rohan,60,145459,477,773468,Business,Rejected,Delhi
Aman,26,119718,706,168669,Salaried,Approved,Delhi
Arjun,49,28265,541,525718,Business,Rejected,Bangalore
Sara,37,67477,804,730081,Business,Rejected,Delhi
Karan,26,39963,811,521228,Business,Approved,Chennai
Neha,53,105225,531,447073,Business,Approved,Ahmedabad
Neha,42,99120,787,954577,Salaried,Rejected,Delhi
Neha,24,79995,607,374553,Business,Approved,Kolkata
Ananya,28,142773,517,262705,Salaried,Approved,Hyderabad
Ananya,52,96237,452,687517,Self-Employed,Rejected,Bangalore
Aditya,50,78759,676,133262,Business,Approved,Mumbai
Aisha,60,107396,735,909959,Salaried,Approved,Mumbai
Arjun,62,70746,468,202436,Salaried,Rejected,Hyderabad
Neha,24,39272,663,236906,Salaried,Rejected,Hyderabad
Aman,50,123216,746,427685,Salaried,Rejected,Pune
Arjun,44,142641,644,910109,Salaried,Rejected,Ahmedabad
Fatima,39,86710,518,177950,Business,Rejected,Hyderabad
Arjun,54,52504,806,269205,Business,Approved,Mumbai
Aman,51,119905,802,684155,Business,Approved,Hyderabad
Ananya,37,93864,744,703518,Self-Employed,Rejected,Delhi
Priya,54,120575,773,571919,Self-Employed,Rejected,Delhi
Sara,39,50369,450,173949,Salaried,Rejected,Kolkata
Imran,34,129800,765,484773,Self-Employed,Approved,Mumbai
Zoya,21,108967,553,773535,Self-Employed,Rejected,Hyderabad
Aman,40,91412,731,389658,Salaried,Rejected,Pune
Aman,46,119948,741,695915,Salaried,Approved,Delhi
Rohan,64,87797,692,885981,Salaried,Approved,Delhi
Zoya,55,142431,621,534935,Self-Employed,Rejected,Mumbai
Aman,57,120022,797,380828,Business,Approved,Mumbai
Neha,43,33678,526,344083,Salaried,Rejected,Chennai
Zoya,57,104388,649,246481,Business,Rejected,Pune
